Model,Exam,Query,Tool,Exit,Cardinality,Time,OK
JoinFreeModules-PT-0005,CTLFireability,JoinFreeModules-PT-0005-CTLFireability-15,STARMC,0,3599591264,0.183,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-00,STARMC,0,1352812787714936427965200456000000,2.709,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-01,STARMC,0,1193763130929255598079812444000000,0.383,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-02,STARMC,0,310571502739786514914157452304960,1.038,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-03,STARMC,0,1590240687854486655624010000000000,6.067,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-04,STARMC,0,116984263977903368343068310000000,0.894,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-05,STARMC,0,753271904773177889506110000000000,0.155,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-06,STARMC,0,1590240687854486655624010000000000,1.863,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-07,STARMC,0,1590240687854486655624010000000000,0.742,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-08,STARMC,0,0,2.643,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-09,STARMC,0,963108242802743313269732200000000,0.132,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-10,STARMC,0,0,1.616,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-11,STARMC,0,1421184976234193899638670095280000,1.136,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-12,STARMC,0,0,9.172,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-13,STARMC,0,0,1.217,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-14,STARMC,0,1590240687854486655624010000000000,0.553,1
JoinFreeModules-PT-0010,CTLCardinality,JoinFreeModules-PT-0010-CTLCardinality-15,STARMC,0,0,44.661,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-00,STARMC,0,606421927378002805996333000000000,0.160,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-01,STARMC,0,996614298457762126792855700000000,0.240,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-02,STARMC,0,0,0.900,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-03,STARMC,0,166981281323000959942574040000000,0.413,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-04,STARMC,0,0,0.605,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-05,STARMC,0,91305685427051865394680000000000,0.218,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-06,STARMC,0,337765505683852391052138000000000,0.902,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-07,STARMC,0,1261184286796472702007163600000000,0.584,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-08,STARMC,0,1590240687854486655624010000000000,0.336,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-09,STARMC,0,1590240687854486655624010000000000,0.140,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-10,STARMC,0,273818760686796329821773000000000,1.303,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-11,STARMC,0,1590240687854486655624010000000000,0.400,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-12,STARMC,0,98591913866847186873077760000000,0.196,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-13,STARMC,0,1590240687854486655624010000000000,0.445,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-14,STARMC,0,1590240687854486655624010000000000,1.412,1
JoinFreeModules-PT-0010,CTLFireability,JoinFreeModules-PT-0010-CTLFireability-15,STARMC,0,1590240687854486655624010000000000,0.521,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-00,STARMC,0,2158081597707331842524137442556979028543437457127590406187613553155695541760000000000,2.007,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-01,STARMC,0,4112314037805169805654823914935357103497231013314554080586913400100000000000000000000,1.861,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-03,STARMC,0,884740541263830136657329838495446987360380004757352904487359937614930000000000000000,9.914,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-04,STARMC,0,4112314037805169805654823914935357103497231013314554080586913400100000000000000000000,21.429,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-05,STARMC,0,916554966740168890504115786862922854749509566884553500335426639475988408000000000000,51.669,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-06,STARMC,0,3891980736763615990860146874467403789186538350801490039784972577383700000000000000000,5.420,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-07,STARMC,0,2560728055357870075299994424248749484008793757533007865802952419664100000000000000000,10.952,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-09,STARMC,0,1212632089960552596036007467018015221170595566423873607810249586711000000000000000000,14.372,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-11,STARMC,0,508446713886164650561395170672821925332247251064396011169179967822377020000000000000,11.916,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-12,STARMC,0,4112314037805169805654823914935357103497231013314554080586913400100000000000000000000,0.723,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-13,STARMC,0,0,4.208,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-14,STARMC,0,0,12.258,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-15,STARMC,0,1588359720674735254419464001704534264298082667140558202721726738265200000000000000000,6.953,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-02,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-08,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0020,CTLCardinality,JoinFreeModules-PT-0020-CTLCardinality-10,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-00,STARMC,0,4112314037805169805654823914935357103497231013314554080586913400100000000000000000000,5.673,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-01,STARMC,0,3229753321745702826457679682721483088131271652038630437091548418625000000000000000000,2.689,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-02,STARMC,0,4112314037805169805654823914935357103497231013314554080586913400100000000000000000000,1.474,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-03,STARMC,0,101777183199399591257065187726976394984510902540272534075135234077440000000000000000,3.478,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-04,STARMC,0,0,3.250,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-05,STARMC,0,4112314037805169805654823914935357103497231013314554080586913400100000000000000000000,2.401,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-06,STARMC,0,2711234475931882324761306927016176484582935261782910370401113146918800000000000000000,6.875,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-07,STARMC,0,0,3.779,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-08,STARMC,0,4112314037805169805654823914935357103497231013314554080586913400100000000000000000000,7.933,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-09,STARMC,0,1547731264808331593848244787052061767407121750244201808902437922514000000000000000000,7.684,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-10,STARMC,0,0,8.371,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-11,STARMC,0,1127096811926889211347040556997591680066235474275357327759255932200000000000000000000,6.091,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-12,STARMC,0,3771826641696882055480121285157770244506386771195473080497809215640000000000000000000,1.030,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-13,STARMC,0,1626348782279406626420815820058595645697125473890539698222409460838000000000000000000,1.200,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-14,STARMC,0,3988712707481258894867576349621342102611748014408041344008382791580000000000000000000,4.188,1
JoinFreeModules-PT-0020,CTLFireability,JoinFreeModules-PT-0020-CTLFireability-15,STARMC,0,1214936582045870084287335536606707511072351000592788250498131143155000000000000000000,1.773,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-04,STARMC,0,4611116337483016578009336110572000915725512946651035992202288362343281144790608079189769911971637749099132504812540573546909150315921591957478182471858893804761337402953308248856152179407379768058486015358765683248993167346677841920000000000000000000000000000000000000000000000000,12.082,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-06,STARMC,0,5746108492753032233143227315167251252692502816434972166095011486027253125728224354215040337715257158785097846801540348398609501670780118390188067145919094001318665749723142271237135619372224054616023098414163034169202154282575462400000000000000000000000000000000000000000000000000,47.454,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-07,STARMC,0,2979579795480398717910609215800401504480493241532347625185612182089287068386859864478758565925095302706229897500762518922027745014778487181871041498695742987487107400758119359625112159450465183696144790205855666980147301100493471744000000000000000000000000000000000000000000000000,12.795,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-09,STARMC,0,1806980431165520178036336191585183940973136160233048922548241808329256637354070121845086702898285243227788194788223348209960214118351731937370259962381956765387743294996084225946867804399826510404510471655964328901273820933524995304325120000000000000000000000000000000000000000000,23.619,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-15,STARMC,0,1134992155270015655133891204595250336966989869783936173892723123683971980937616275025270425743619409685965341988999774851700351354858526432709884674060200196557328346769834022380983439964844286557537083055397350920208986935897620480000000000000000000000000000000000000000000000000,17.144,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-00,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-01,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-02,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-03,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-05,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-08,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-10,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-11,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-12,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-13,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLCardinality,JoinFreeModules-PT-0050-CTLCardinality-14,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-00,STARMC,0,4960331221193761664046751388427639410022033843206090381083527402365784733108257556858309699640160235372143327931171218310908764650927247430505765705292684522183751895636878675215397788216529867567914545021607532993991311072354631680000000000000000000000000000000000000000000000000,11.741,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-03,STARMC,0,4960331221193761664046751388427639410022033843206090381083527402365784733108257556858309699640160235372143327931171218310908764650927247430505765705292684522183751895636878675215397788216529867567914545021607532993991311072354631680000000000000000000000000000000000000000000000000,12.021,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-10,STARMC,0,353427297357555717795123691409821379299388305574750753403782989219726861091676000631860595820929342770899207813441857048786479792376434702724548600952942028372694742268558329223877530455852407522256353738132979629014369127786086400000000000000000000000000000000000000000000000000,12.433,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-11,STARMC,0,0,55.550,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-12,STARMC,0,785777271559270569096475926739611842670468973228881785011484083661468392619966797356730638075096923412954518870369130087700737019852870959682301440626409479134913854086263596021737831155694187048108553392555501175210843210220830720000000000000000000000000000000000000000000000000,12.046,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-13,STARMC,0,5729507787368533800672795482735823640366325414085947874916129581460261610657782567741454634069325184241430729119350724814258124144959256141311385826334549188820435531374273701062550091115729231688075223577974053939143992269183385600000000000000000000000000000000000000000000000000,52.257,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-14,STARMC,0,5456042079225990792980385240047413705366377750324616340229367566788378960169468031732149424709495034259642173540611950823181628971553001832063512826449239673467276093572082305031157186819144488151254875087232397731535131301117952000000000000000000000000000319065772307490039453444,25.464,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-15,STARMC,0,5746108492753032233143227315167251252692502816434972166095011486027253125728224354215040337715257158785097846801540348398609501670780118390188067145919094001318665749723142271237135619372224054616023098414163034169202154282575462400000000000000000000000000000000000000000000000000,19.104,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-01,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-02,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-04,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-05,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-06,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-07,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-08,STARMC,85,DNF,DNF,1
JoinFreeModules-PT-0050,CTLFireability,JoinFreeModules-PT-0050-CTLFireability-09,STARMC,85,DNF,DNF,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-00,STARMC,0,889392,0.049,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-01,STARMC,0,1591520,0.080,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-02,STARMC,0,577509,0.240,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-03,STARMC,0,1299652,0.147,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-04,STARMC,0,0,0.032,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-05,STARMC,0,0,0.078,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-06,STARMC,0,2546432,0.068,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-07,STARMC,0,573216,0.036,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-08,STARMC,0,196956,0.035,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-09,STARMC,0,0,0.064,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-10,STARMC,0,2546432,0.274,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-11,STARMC,0,1692992,0.071,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-12,STARMC,0,2091712,0.011,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-13,STARMC,0,1244986,0.019,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-14,STARMC,0,122360,0.012,1
Kanban-PT-00005,CTLCardinality,Kanban-PT-00005-CTLCardinality-15,STARMC,0,0,0.029,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-00,STARMC,0,2546432,0.023,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-01,STARMC,0,0,0.038,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-02,STARMC,0,0,0.036,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-03,STARMC,0,2546432,0.028,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-04,STARMC,0,1591520,0.023,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-05,STARMC,0,2546432,0.021,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-06,STARMC,0,2330657,0.016,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-07,STARMC,0,1712256,0.000,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-08,STARMC,0,1819272,0.000,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-09,STARMC,0,1070160,0.021,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-10,STARMC,0,2546432,0.021,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-11,STARMC,0,1591541,0.011,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-12,STARMC,0,1591520,0.000,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-13,STARMC,0,1712256,0.000,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-14,STARMC,0,1712256,0.000,1
Kanban-PT-00005,CTLFireability,Kanban-PT-00005-CTLFireability-15,STARMC,0,1591520,0.000,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-00,STARMC,0,0,0.070,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-01,STARMC,0,1005927208,0.490,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-02,STARMC,0,804702618,0.664,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-03,STARMC,0,1005927208,0.018,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-04,STARMC,0,0,0.428,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-05,STARMC,0,0,0.387,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-06,STARMC,0,0,0.923,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-07,STARMC,0,0,0.456,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-08,STARMC,0,1005927208,0.354,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-09,STARMC,0,0,0.053,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-10,STARMC,0,0,0.228,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-11,STARMC,0,0,0.042,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-12,STARMC,0,1005927208,0.152,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-13,STARMC,0,554037198,0.382,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-14,STARMC,0,1005927208,0.033,1
Kanban-PT-00010,CTLCardinality,Kanban-PT-00010-CTLCardinality-15,STARMC,0,555967412,3.238,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-00,STARMC,0,970629088,0.020,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-01,STARMC,0,232137048,0.064,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-02,STARMC,0,1005927208,0.165,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-03,STARMC,0,1005927208,0.109,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-04,STARMC,0,0,0.127,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-05,STARMC,0,1005927208,0.048,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-06,STARMC,0,45887490,0.023,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-07,STARMC,0,9551256,0.061,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-08,STARMC,0,0,0.083,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-09,STARMC,0,926690116,0.127,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-10,STARMC,0,807081132,0.000,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-11,STARMC,0,773790281,0.063,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-12,STARMC,0,879753732,0.023,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-13,STARMC,0,912491008,0.050,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-14,STARMC,0,773790160,0.001,1
Kanban-PT-00010,CTLFireability,Kanban-PT-00010-CTLFireability-15,STARMC,0,497714140,0.004,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-00,STARMC,0,0,0.532,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-01,STARMC,0,665250879601,3.503,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-02,STARMC,0,805422366595,29.814,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-03,STARMC,0,0,26.086,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-04,STARMC,0,0,0.934,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-05,STARMC,0,0,6.093,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-06,STARMC,0,0,0.891,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-07,STARMC,0,0,0.256,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-08,STARMC,0,499504922785,0.887,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-09,STARMC,0,0,3.197,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-10,STARMC,0,805422366595,37.508,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-11,STARMC,0,0,0.330,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-12,STARMC,0,0,0.440,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-13,STARMC,0,518453697300,0.001,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-14,STARMC,0,0,0.059,1
Kanban-PT-00020,CTLCardinality,Kanban-PT-00020-CTLCardinality-15,STARMC,0,805422366595,0.043,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-00,STARMC,0,0,0.114,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-01,STARMC,0,805422366595,0.950,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-02,STARMC,0,0,1.141,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-03,STARMC,0,0,0.073,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-04,STARMC,0,805422366595,0.438,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-05,STARMC,0,627203296720,2.679,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-06,STARMC,0,0,1.147,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-07,STARMC,0,0,0.345,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-08,STARMC,0,0,0.220,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-09,STARMC,0,700367275300,1.113,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-10,STARMC,0,700367275300,0.327,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-11,STARMC,0,700367275300,0.001,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-12,STARMC,0,643707877736,0.183,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-13,STARMC,0,700367275300,0.001,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-14,STARMC,0,105055091295,0.002,1
Kanban-PT-00020,CTLFireability,Kanban-PT-00020-CTLFireability-15,STARMC,0,700367275300,0.001,1
Kanban-PT-00050,CTLCardinality,Kanban-PT-00050-CTLCardinality-00,STARMC,0,10425941194901336,10.465,1
Kanban-PT-00050,CTLCardinality,Kanban-PT-00050-CTLCardinality-01,STARMC,0,10425941194901336,7.442,1
Kanban-PT-00050,CTLCardinality,Kanban-PT-00050-CTLCardinality-02,STARMC,0,10425941194901336,5.851,1
Kanban-PT-00050,CTLCardinality,Kanban-PT-00050-CTLCardinality-04,STARMC,0,10425941194901336,5.884,1
Kanban-PT-00050,CTLCardinality,Kanban-PT-00050-CTLCardinality-05,STARMC,0,3572433589716420,42.752,1
Kanban-PT-00050,CTLCardinality,Kanban-PT-00050-CTLCardinality-07,STARMC,0,9296881050358174,7.726,1
Kanban-PT-00050,CTLCardinality,Kanban-PT-00050-CTLCardinality-09,STARMC,0,0,41.915,1
Kanban-PT-00050,CTLCardinality,Kanban-PT-00050-CTLCardinality-10,STARMC,0,0,35.207,1
Kanban-PT-00050,CTLCardinality,Kanban-PT-00050-CTLCardinality-11,STARMC,0,9268343950474700,5.675,1
