Model,Exam,Query,Tool,Exit,Cardinality,Time,OK
DatabaseWithMutex-PT-02,CTLstarCardinality,DatabaseWithMutex-PT-02-CTLstarCardinalityX-04,STARMC,0.0,75,0.014,0
DatabaseWithMutex-PT-02,CTLstarCardinality,DatabaseWithMutex-PT-02-CTLstarCardinalityX-05,STARMC,0.0,0,0.006,0
DatabaseWithMutex-PT-02,CTLstarCardinality,DatabaseWithMutex-PT-02-CTLstarCardinalityX-06,STARMC,0.0,149,0.016,0
DatabaseWithMutex-PT-02,CTLstarCardinality,DatabaseWithMutex-PT-02-CTLstarCardinalityX-07,STARMC,0.0,21,0.010,0
DatabaseWithMutex-PT-02,CTLstarCardinality,DatabaseWithMutex-PT-02-CTLstarCardinalityX-08,STARMC,0.0,41,0.006,0
DatabaseWithMutex-PT-02,CTLstarCardinality,DatabaseWithMutex-PT-02-CTLstarCardinalityX-09,STARMC,0.0,117,0.007,0
DatabaseWithMutex-PT-02,CTLstarCardinality,DatabaseWithMutex-PT-02-CTLstarCardinalityX-10,STARMC,0.0,0,0.008,0
DatabaseWithMutex-PT-02,CTLstarCardinality,DatabaseWithMutex-PT-02-CTLstarCardinalityX-11,STARMC,0.0,9,0.007,0
DatabaseWithMutex-PT-02,CTLstarCardinality,DatabaseWithMutex-PT-02-CTLstarCardinalityX-12,STARMC,0.0,0,0.006,0
DatabaseWithMutex-PT-02,CTLstarCardinality,DatabaseWithMutex-PT-02-CTLstarCardinalityX-13,STARMC,0.0,153,0.007,0
DatabaseWithMutex-PT-02,CTLstarCardinality,DatabaseWithMutex-PT-02-CTLstarCardinalityX-14,STARMC,0.0,9,0.001,0
DatabaseWithMutex-PT-02,CTLstarCardinality,DatabaseWithMutex-PT-02-CTLstarCardinalityX-15,STARMC,0.0,102,0.014,0
DatabaseWithMutex-PT-02,CTLstarCardinality,is,STARMC,-1.0,,,0
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-01,STARMC,0.0,4717886881,21.307,0
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-04,STARMC,0.0,0,10.576,0
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-05,STARMC,0.0,0,36.691,0
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-08,STARMC,0.0,4543877863,22.426,0
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-09,STARMC,0.0,4717886881,28.084,0
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-11,STARMC,0.0,4716854620,10.900,0
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-12,STARMC,0.0,4717886881,11.628,0
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-13,STARMC,0.0,0,10.001,0
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-14,STARMC,0.0,4717886881,16.445,0
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-15,STARMC,0.0,4717886881,9.573,0
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-00,STARMC,85.0,DNF,DNF,1
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-02,STARMC,85.0,DNF,DNF,1
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-03,STARMC,85.0,DNF,DNF,1
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-06,STARMC,85.0,DNF,DNF,1
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-07,STARMC,85.0,DNF,DNF,1
DatabaseWithMutex-PT-04,CTLstarCardinality,DatabaseWithMutex-PT-04-CTLstarCardinalityX-10,STARMC,85.0,DNF,DNF,1
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-00,STARMC,0.0,0,0.011,0
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-01,STARMC,0.0,6144,0.014,0
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-02,STARMC,0.0,6144,0.016,0
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-03,STARMC,0.0,0,0.014,0
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-04,STARMC,0.0,6144,0.023,0
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-05,STARMC,0.0,0,0.010,0
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-06,STARMC,0.0,5312,0.018,0
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-07,STARMC,0.0,0,0.024,0
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-08,STARMC,0.0,0,0.011,0
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-09,STARMC,0.0,6144,0.010,0
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-10,STARMC,0.0,0,0.013,0
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-11,STARMC,0.0,0,0.012,0
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-12,STARMC,0.0,6144,0.010,0
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-13,STARMC,0.0,6144,0.017,0
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-14,STARMC,0.0,5152,0.016,0
Dekker-PT-010,CTLstarCardinality,Dekker-PT-010-CTLstarCardinalityX-15,STARMC,0.0,6144,0.010,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-00,STARMC,0.0,278528,0.023,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-01,STARMC,0.0,278528,0.037,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-02,STARMC,0.0,0,0.030,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-03,STARMC,0.0,0,0.044,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-04,STARMC,0.0,0,0.024,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-05,STARMC,0.0,0,0.056,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-06,STARMC,0.0,278528,0.033,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-07,STARMC,0.0,0,0.028,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-08,STARMC,0.0,0,0.027,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-09,STARMC,0.0,131072,0.035,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-10,STARMC,0.0,278528,0.085,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-11,STARMC,0.0,278528,0.022,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-12,STARMC,0.0,0,0.031,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-13,STARMC,0.0,278528,0.032,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-14,STARMC,0.0,0,0.022,0
Dekker-PT-015,CTLstarCardinality,Dekker-PT-015-CTLstarCardinalityX-15,STARMC,0.0,0,0.029,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-00,STARMC,0.0,0,0.052,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-01,STARMC,0.0,0,0.055,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-02,STARMC,0.0,11534336,0.070,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-03,STARMC,0.0,0,0.060,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-04,STARMC,0.0,0,0.060,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-05,STARMC,0.0,0,0.041,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-06,STARMC,0.0,5505024,0.043,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-07,STARMC,0.0,11534336,0.101,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-08,STARMC,0.0,11534336,0.047,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-09,STARMC,0.0,11534336,0.037,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-10,STARMC,0.0,0,0.035,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-11,STARMC,0.0,11534336,0.100,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-12,STARMC,0.0,0,0.033,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-13,STARMC,0.0,0,0.035,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-14,STARMC,0.0,0,0.030,0
Dekker-PT-020,CTLstarCardinality,Dekker-PT-020-CTLstarCardinalityX-15,STARMC,0.0,0,0.028,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-00,STARMC,0.0,29273397577908224,0.514,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-01,STARMC,0.0,29273397577908224,0.487,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-02,STARMC,0.0,0,0.565,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-03,STARMC,0.0,0,0.419,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-04,STARMC,0.0,29273397577908224,0.420,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-05,STARMC,0.0,29273397577908224,1.943,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-06,STARMC,0.0,0,0.554,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-07,STARMC,0.0,28991922601197568,0.430,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-08,STARMC,0.0,29273397577908224,0.432,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-09,STARMC,0.0,0,0.418,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-10,STARMC,0.0,0,0.475,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-11,STARMC,0.0,0,1.117,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-12,STARMC,0.0,0,0.492,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-13,STARMC,0.0,28464157019865088,0.677,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-14,STARMC,0.0,0,0.412,0
Dekker-PT-050,CTLstarCardinality,Dekker-PT-050-CTLstarCardinalityX-15,STARMC,0.0,29273397577908224,0.564,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-00,STARMC,0.0,64650180611639699476331863474176,1.970,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-01,STARMC,0.0,64333267961582642125957687672832,9.734,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-02,STARMC,0.0,64650180611639699476331863474176,1.952,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-03,STARMC,0.0,48170722808672717256874721804288,2.031,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-04,STARMC,0.0,64650180611639699476331863474176,5.180,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-05,STARMC,0.0,48487635458729774607248897605632,1.986,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-06,STARMC,0.0,63649925059897112214213371101184,10.569,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-07,STARMC,0.0,32958915605933964438914283339776,1.972,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-08,STARMC,0.0,0,3.447,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-09,STARMC,0.0,64650180611639699476331863474176,5.491,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-10,STARMC,0.0,0,3.393,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-11,STARMC,0.0,48487635458729774607248897605632,1.964,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-12,STARMC,0.0,0,1.898,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-13,STARMC,0.0,64650180611639699476331863474176,3.959,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-14,STARMC,0.0,31691265005705735037417580134400,5.528,0
Dekker-PT-100,CTLstarCardinality,Dekker-PT-100-CTLstarCardinalityX-15,STARMC,0.0,0,3.627,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-00,STARMC,0.0,131128140,0.344,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-01,STARMC,0.0,122746544,0.155,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-02,STARMC,0.0,0,0.239,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-03,STARMC,0.0,131128140,0.322,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-04,STARMC,0.0,0,0.131,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-05,STARMC,0.0,0,0.176,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-06,STARMC,0.0,98558,0.633,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-07,STARMC,0.0,0,0.287,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-08,STARMC,0.0,0,0.396,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-09,STARMC,0.0,131128140,0.196,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-10,STARMC,0.0,30183204,0.148,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-11,STARMC,0.0,68013113,0.112,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-12,STARMC,0.0,0,0.065,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-13,STARMC,0.0,123788439,0.551,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-14,STARMC,0.0,131128140,0.119,0
Diffusion2D-PT-D05N010,CTLstarCardinality,Diffusion2D-PT-D05N010-CTLstarCardinalityX-15,STARMC,0.0,0,0.165,0
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-00,STARMC,0.0,0,9.037,0
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-01,STARMC,0.0,17529515713716297876,5.015,0
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-03,STARMC,0.0,17529515713716297876,8.939,0
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-04,STARMC,0.0,0,10.373,0
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-06,STARMC,0.0,7079436521104775520,0.038,0
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-07,STARMC,0.0,385439532530137800,1.709,0
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-08,STARMC,0.0,7950261662089028100,32.108,0
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-09,STARMC,0.0,5871497811905771916,1.662,0
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-10,STARMC,0.0,14477006679296034276,7.020,0
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-11,STARMC,0.0,6223189466470499256,11.328,0
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-12,STARMC,0.0,5300174441392685400,20.377,0
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-13,STARMC,0.0,7814642145215004600,15.998,0
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-15,STARMC,0.0,17529515713716297876,35.188,0
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-02,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-05,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N050,CTLstarCardinality,Diffusion2D-PT-D05N050-CTLstarCardinalityX-14,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-00,STARMC,0.0,0,14.943,0
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-04,STARMC,0.0,26010968307696038491182501,28.492,0
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-05,STARMC,0.0,0,6.018,0
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-07,STARMC,0.0,17365583189379090680597541,50.956,0
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-10,STARMC,0.0,11817403063771269498094626,47.155,0
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-11,STARMC,0.0,14393366890371176262127461,0.238,0
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-13,STARMC,0.0,9127373615446446236874426,35.936,0
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-14,STARMC,0.0,8266121227178079644217345,46.643,0
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-15,STARMC,0.0,14393366890371176262127461,0.222,0
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-01,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-02,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-03,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-06,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-08,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-09,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N100,CTLstarCardinality,Diffusion2D-PT-D05N100-CTLstarCardinalityX-12,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-05,STARMC,0.0,0,28.160,0
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-09,STARMC,0.0,181260353423611314234102015126,13.761,0
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-10,STARMC,0.0,181260353423611314234102015126,12.888,0
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-15,STARMC,0.0,97324324952882730400676530566,0.251,0
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-00,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-01,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-02,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-03,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-04,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-06,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-07,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-08,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-11,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-12,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-13,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D05N150,CTLstarCardinality,Diffusion2D-PT-D05N150-CTLstarCardinalityX-14,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-00,STARMC,0.0,0,1.229,0
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-01,STARMC,0.0,0,0.235,0
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-02,STARMC,0.0,0,2.452,0
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-03,STARMC,0.0,42634215112710,1.012,0
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-04,STARMC,0.0,35982529058783,4.965,0
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-05,STARMC,0.0,0,1.812,0
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-06,STARMC,0.0,42634215112710,10.025,0
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-07,STARMC,0.0,0,4.229,0
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-08,STARMC,0.0,42634215112710,2.643,0
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-09,STARMC,0.0,0,5.983,0
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-10,STARMC,0.0,1609344100,0.285,0
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-11,STARMC,0.0,42634215112710,0.547,0
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-12,STARMC,0.0,42331439854444,4.615,0
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-13,STARMC,0.0,42634215112710,0.715,0
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-14,STARMC,0.0,42634215112710,9.991,0
Diffusion2D-PT-D10N010,CTLstarCardinality,Diffusion2D-PT-D10N010-CTLstarCardinalityX-15,STARMC,0.0,38722819230810,1.806,0
Diffusion2D-PT-D10N050,CTLstarCardinality,Diffusion2D-PT-D10N050-CTLstarCardinalityX-02,STARMC,0.0,13121187501647804069689891854485279069400,12.386,0
Diffusion2D-PT-D10N050,CTLstarCardinality,Diffusion2D-PT-D10N050-CTLstarCardinalityX-03,STARMC,0.0,13419107273154621529493489587286210498760,10.788,0
Diffusion2D-PT-D10N050,CTLstarCardinality,Diffusion2D-PT-D10N050-CTLstarCardinalityX-06,STARMC,0.0,0,36.059,0
Diffusion2D-PT-D10N050,CTLstarCardinality,Diffusion2D-PT-D10N050-CTLstarCardinalityX-07,STARMC,0.0,12947826797142697214373992954283084499260,34.750,0
Diffusion2D-PT-D10N050,CTLstarCardinality,Diffusion2D-PT-D10N050-CTLstarCardinalityX-12,STARMC,0.0,0,44.926,0
Diffusion2D-PT-D10N050,CTLstarCardinality,Diffusion2D-PT-D10N050-CTLstarCardinalityX-00,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D10N050,CTLstarCardinality,Diffusion2D-PT-D10N050-CTLstarCardinalityX-01,STARMC,85.0,DNF,DNF,1
Diffusion2D-PT-D10N050,CTLstarCardinality,Diffusion2D-PT-D10N050-CTLstarCardinalityX-04,STARMC,85.0,DNF,DNF,1
